Caller Method,Caller Library,setAccessible Called On,Visibility,Callee Name,Field Signature,Callee Library
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.LibraryPolicyResult::policyAlert,java.util.List<com.capitalone.dashboard.model.PolicyScanMetric>,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestSuite::description,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Feature::sOwnersFullName,java.util.List<java.lang.String>,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.CloudSubNetwork::ipUsage,java.util.Map<java.lang.String, java.lang.Integer>,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;,com.google.code.gson:gson:2.7,java.lang.reflect.Field,private,com.capitalone.dashboard.model.BuildStage::parentId,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.data.projection.DefaultMethodInvokingMethodInterceptor::DefaultMethodInvokingMethodInterceptor()V,org.springframework.data:spring-data-commons:1.11.0.RELEASE,java.lang.reflect.Constructor,default,java.lang.invoke.MethodHandles$Lookup::java.lang.invoke.MethodHandles$Lookup(Ljava/lang/Class;)V,,unknownLib
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Feature::sProjectPath,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,default,com.capitalone.dashboard.model.LibraryPolicyResult$Threat::maxScore,double,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.ScopeOwner::collectorItemId,org.bson.types.ObjectId,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Feature::sEpicID,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;,com.google.code.gson:gson:2.7,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestCapability::totalTestSuiteCount,int,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Dashboard::application,com.capitalone.dashboard.model.Application,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.mockito.internal.util.reflection.AccessibilityChanger::safelyDisableAccess(Ljava/lang/reflect/AccessibleObject;)V,org.mockito:mockito-all:1.10.19,java.lang.reflect.Field,private,com.capitalone.dashboard.event.CommitEventListenerTest::componentRepository,com.capitalone.dashboard.repository.ComponentRepository,unknownLib
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V,com.fasterxml.jackson.core:jackson-databind:2.10.3,java.lang.reflect.Field,private,com.capitalone.dashboard.model.quality.MochaJsSpecReport$Test::result,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestSuite::successTestCaseCount,int,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Incident::closedBy,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.score.settings.BuildScoreSettings::numberOfDays,int,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.sun.xml.bind.v2.runtime.reflect.Accessor$FieldReflection::Accessor$FieldReflection(Ljava/lang/reflect/Field;Z)V,com.sun.xml.bind:jaxb-impl:2.2.11,java.lang.reflect.Field,protected,com.capitalone.dashboard.model.quality.JunitXmlReport::time,java.math.BigDecimal,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Configuration::collectorName,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Build::log,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.CloudInstance::publicDns,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.ChangeOrder::phase,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;,com.google.code.gson:gson:2.7,java.lang.reflect.Field,private,com.capitalone.dashboard.model.StoryIndicator::storyType,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.FeatureIssueLink::targetIssueKey,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.sun.xml.bind.v2.runtime.reflect.Accessor$FieldReflection::Accessor$FieldReflection(Ljava/lang/reflect/Field;Z)V,com.sun.xml.bind:jaxb-impl:2.2.11,java.lang.reflect.Field,protected,com.capitalone.dashboard.model.quality.JunitXmlReport::errors,int,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.BinaryArtifact::actual_sha1,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.BinaryArtifact::metadata,java.util.Map<java.lang.String, java.lang.String>,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Comment::user,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Metadata::type,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestCapability::skippedTestSuiteCount,int,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;,com.google.code.gson:gson:2.7,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Component::owner,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,default,com.capitalone.dashboard.model.LibraryPolicyResult$Threat::maxAge,int,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.config.MongoConfig::dbConnectTimeout,int,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestSuite::testCases,java.util.Collection<com.capitalone.dashboard.model.TestCase>,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.AutoDiscoveryMetaData::owners,java.util.List<com.capitalone.dashboard.model.Owner>,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.CodeReposBuilds::buildCollectorItems,java.util.Set<org.bson.types.ObjectId>,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Widget::options,java.util.Map<java.lang.String, java.lang.Object>,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;,com.google.code.gson:gson:2.7,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Dashboard::template,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;,com.google.code.gson:gson:2.7,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestCase::totalTestStepCount,int,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Dashboard::owners,java.util.List<com.capitalone.dashboard.model.Owner>,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;,com.google.code.gson:gson:2.7,java.lang.reflect.Field,private,com.capitalone.dashboard.model.CodeQuality::collectorItemId,org.bson.types.ObjectId,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestCapability::failedTestSuiteCount,int,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestCapability::type,com.capitalone.dashboard.model.TestSuiteType,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.UserInfo::authorities,java.util.Collection<com.capitalone.dashboard.model.UserRole>,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.sun.xml.bind.v2.runtime.reflect.Accessor$FieldReflection::Accessor$FieldReflection(Ljava/lang/reflect/Field;Z)V,com.sun.xml.bind:jaxb-impl:2.2.11,java.lang.reflect.Field,protected,com.capitalone.dashboard.model.quality.JunitXmlReport::systemErr,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;,com.google.code.gson:gson:2.7,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestSuite::type,com.capitalone.dashboard.model.TestSuiteType,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Team::name,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.event.sync.SyncDashboardTest::collectorRepository,com.capitalone.dashboard.repository.CollectorRepository,unknownLib
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;,com.google.code.gson:gson:2.7,java.lang.reflect.Field,private,com.capitalone.dashboard.model.CollectorItem::description,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.score.settings.ScoreThresholdSettings::score,com.capitalone.dashboard.model.score.settings.ScoreTypeValue,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.score.settings.BuildScoreSettings::duration,com.capitalone.dashboard.model.score.settings.BuildScoreSettings$BuildDurationScoreSettings,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.config.MongoConfig::databaseName,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.RallyFeature::timestamp,long,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestCapability::startTime,long,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V,com.fasterxml.jackson.core:jackson-databind:2.10.3,java.lang.reflect.Field,private,com.capitalone.dashboard.model.quality.MochaJsSpecReport$Suite::title,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;,com.google.code.gson:gson:2.7,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestCapability::endTime,long,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Feature::sEpicBeginDate,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Cmdb::supportOwnerUserName,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.mockito.internal.creation.cglib.CGLIBHacker::setMockitoNamingPolicy(Lorg/mockito/cglib/proxy/MethodProxy;)V,org.mockito:mockito-all:1.10.19,java.lang.reflect.Field,default,org.mockito.cglib.proxy.MethodProxy$CreateInfo::namingPolicy,org.mockito.cglib.core.NamingPolicy,org.mockito:mockito-all:1.10.19
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.score.ScoreMetric::collectorItemId,org.bson.types.ObjectId,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;,com.google.code.gson:gson:2.7,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestCase::unknownStatusTestStepCount,int,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.google.gson.internal.ConstructorConstructor::newDefaultConstructor(Ljava/lang/Class;)Lcom/google/gson/internal/ObjectConstructor;,com.google.code.gson:gson:2.7,java.lang.reflect.Constructor,public,com.capitalone.dashboard.model.Collector::com.capitalone.dashboard.model.Collector()V,,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,default,com.capitalone.dashboard.model.FortifyScanReport$Threat::count,int,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.sun.xml.bind.v2.runtime.reflect.Accessor$FieldReflection::Accessor$FieldReflection(Ljava/lang/reflect/Field;Z)V,com.sun.xml.bind:jaxb-impl:2.2.11,java.lang.reflect.Field,protected,com.capitalone.dashboard.model.quality.JunitXmlReport::testcase,java.util.List<com.capitalone.dashboard.model.quality.JunitXmlReport$Testcase>,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestCapability::executionId,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestSuite::failedTestCaseCount,int,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.GitRequest::closedAt,long,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.event.sync.SyncDashboardTest::componentRepository,com.capitalone.dashboard.repository.ComponentRepository,unknownLib
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Review::state,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.fasterxml.jackson.databind.util.ClassUtil::checkAndFixAccess(Ljava/lang/reflect/Member;Z)V,com.fasterxml.jackson.core:jackson-databind:2.10.3,java.lang.reflect.Constructor,public,com.capitalone.dashboard.model.quality.CucumberJsonReport$Result::com.capitalone.dashboard.model.quality.CucumberJsonReport$Result()V,,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Feature::sOwnersChangeDate,java.util.List<java.lang.String>,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestResult::skippedCount,int,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.mockito.internal.util.reflection.AccessibilityChanger::safelyDisableAccess(Ljava/lang/reflect/AccessibleObject;)V,org.mockito:mockito-all:1.10.19,java.lang.reflect.Field,private,com.capitalone.dashboard.event.TestResultEventListenerTest::collectorItemRepository,com.capitalone.dashboard.repository.CollectorItemRepository,unknownLib
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;,com.google.code.gson:gson:2.7,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestResult::failureCount,int,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;,com.google.code.gson:gson:2.7,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestResult::resultStatus,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Feature::sSprintUrl,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.BinaryArtifact::type,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Feature::sProjectID,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,protected,com.capitalone.dashboard.model.SCM::scmAuthorLDAPDN,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.FeatureHistory::sAssetState,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.BinaryArtifact::artifactName,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.mockito.internal.util.reflection.AccessibilityChanger::enableAccess(Ljava/lang/reflect/AccessibleObject;)V,org.mockito:mockito-all:1.10.19,java.lang.reflect.Field,private,com.capitalone.dashboard.repository.CollectorTaskTests::COLLECTOR_NAME,java.lang.String,unknownLib
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.CloudVolumeStorage::encrypted,boolean,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Dashboard::configurationItemBusAppName,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory::getBoundFields(Lcom/google/gson/Gson;Lcom/google/gson/reflect/TypeToken;Ljava/lang/Class;)Ljava/util/Map;,com.google.code.gson:gson:2.7,java.lang.reflect.Field,private,com.capitalone.dashboard.model.Collector::collectorType,com.capitalone.dashboard.model.CollectorType,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,default,com.capitalone.dashboard.collector.CollectorTaskWithGenericItemTest::testCollectorTaskWithGenericItem,com.capitalone.dashboard.collector.TestCollectorTaskWithGenericItem,unknownLib
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestCaseConditionResult::status,com.capitalone.dashboard.model.TestCaseStatus,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.CodeQuality::version,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.ChangeOrder::rFCType2,java.lang.String,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
org.springframework.util.ReflectionUtils::makeAccessible(Ljava/lang/reflect/Field;)V,org.springframework:spring-core:4.2.5.RELEASE,java.lang.reflect.Field,private,com.capitalone.dashboard.model.TestCase::duration,long,com.capitalone.dashboard:core:3.6.9-SNAPSHOT
