Class Name,Class Visibility,Class Library,Usage,Used In Library
com.alibaba.json.bvt.typeRef.TypeReferenceTest3$Bean,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.springframework.core.annotation.AnnotatedElementUtils,public,org.springframework:spring-core:4.3.7.RELEASE,method call,org.springframework:spring-webmvc:4.3.7.RELEASE
sun.reflect.annotation.AnnotationType,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.springframework.context.annotation.ConfigurationClassEnhancer$ConditionalCallbackFilter,private,org.springframework:spring-context:4.3.7.RELEASE,method call,org.springframework:spring-core:4.3.7.RELEASE
com.alibaba.json.bvt.StringFieldTest2$V0,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
java.awt.Font,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.junit.runner.RunWith,public,unknownLib,Class.forName,org.springframework:spring-core:4.3.7.RELEASE
org.springframework.validation.ObjectError,public,org.springframework:spring-context:4.3.7.RELEASE,cast,org.springframework:spring-web:4.3.7.RELEASE
javax.ws.rs.ext.ReaderInterceptor,public,javax.ws.rs:javax.ws.rs-api:2.0.1,subtyping,org.glassfish.jersey.core:jersey-common:2.23.2
org.springframework.web.servlet.mvc.method.annotation.AsyncTaskMethodReturnValueHandler,public,org.springframework:spring-webmvc:4.3.7.RELEASE,method call,org.springframework:spring-web:4.3.7.RELEASE
com.alibaba.json.bvt.JSONObjectTest6$Model,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.springframework.core.io.ByteArrayResource,public,org.springframework:spring-core:4.3.7.RELEASE,instantiation,org.springframework:spring-web:4.3.7.RELEASE
org.springframework.util.ObjectUtils,public,org.springframework:spring-core:4.3.7.RELEASE,method call,com.alibaba:fastjson:1.2.76
org.springframework.beans.factory.BeanDefinitionStoreException,public,org.springframework:spring-beans:4.3.7.RELEASE,instantiation,org.springframework:spring-context:4.3.7.RELEASE
com.alibaba.json.bvt.parser.deser.BigIntegerDeserializerTest$VO,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.google.common.collect.TreeMultimap,public,com.google.guava:guava:18.0,Class.forName,com.alibaba:fastjson:1.2.76
org.w3c.dom.Element,public,xml-apis:xml-apis:1.0.b2,cast,xerces:xercesImpl:2.8.1
com.alibaba.json.bvt.bug.Bug_for_yuanmomo_Issue_504$User,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.apache.xerces.dom.DeferredTextImpl,public,xerces:xercesImpl:2.8.1,method call,org.springframework:spring-core:4.3.7.RELEASE
com.alibaba.json.bvt.serializer.enum_.EnumTest$Model,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.apache.cxf.common.util.UrlUtils,public,org.apache.cxf:cxf-core:3.1.2,method call,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2
org.apache.cxf.jaxrs.impl.RuntimeDelegateImpl,public,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2,method call,javax.ws.rs:javax.ws.rs-api:2.0.1
org.springframework.web.bind.MethodArgumentNotValidException,public,org.springframework:spring-web:4.3.7.RELEASE,instantiation,org.springframework:spring-webmvc:4.3.7.RELEASE
org.apache.cxf.service.model.BindingOperationInfo,public,org.apache.cxf:cxf-core:3.1.2,cast,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2
com.alibaba.json.bvtVO.WareHouseInfo,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.springframework.core.GenericTypeResolver,default,org.springframework:spring-core:4.3.7.RELEASE,method call,org.springframework:spring-beans:4.3.7.RELEASE
org.apache.cxf.transport.http.AbstractHTTPDestination$BackChannelConduit,public,org.apache.cxf:cxf-rt-transports-http:3.1.2,method call,org.apache.cxf:cxf-core:3.1.2
