Class Name	Class Visibility	Class Library	Usage	Used In Library
ch.qos.logback.core.boolex.EventEvaluator	public	ch.qos.logback:logback-core:1.2.3	cast	ch.qos.logback:logback-classic:1.2.3
org.objectweb.asm.AnnotationVisitor	public	org.ow2.asm:asm:7.3.1	subtyping	org.ow2.asm:asm-commons:7.3.1
org.glowroot.common2.repo.ConfigRepository$DuplicateSlackWebhookDisplayException	public	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT	instantiation	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.glowroot.common.model.MutableServiceCall	public	org.glowroot:glowroot-common:0.13.7-SNAPSHOT	cast	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.glowroot.wire.api.model.AggregateOuterClass$Aggregate$Timer	public	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT	cast	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT
org.glowroot.wire.api.model.AggregateOuterClass$Aggregate$Histogram$Builder	public	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT	method call	org.glowroot:glowroot-common:0.13.7-SNAPSHOT
java.security.PrivilegedAction	public	java.security	subtyping	ch.qos.logback:logback-core:1.2.3
org.glowroot.common.util.Styles$AllParameters	public	org.glowroot:glowroot-common:0.13.7-SNAPSHOT	annotation	org.glowroot:glowroot-agent-core-unshaded:0.13.7-SNAPSHOT
org.glowroot.common2.repo.TraceAttributeNameRepository	public	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT	subtyping	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.glowroot.common.live.ImmutableOverviewAggregate$Builder	public	org.glowroot:glowroot-common:0.13.7-SNAPSHOT	method call	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.objectweb.asm.tree.JumpInsnNode	public	org.ow2.asm:asm-tree:7.3.1	cast	org.ow2.asm:asm-commons:7.3.1
org.glowroot.wire.api.model.TraceOuterClass$Trace$Builder	public	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT	method call	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.objectweb.asm.signature.SignatureWriter	public	org.ow2.asm:asm:7.3.1	instantiation	org.ow2.asm:asm-commons:7.3.1
ch.qos.logback.core.status.StatusListener	public	ch.qos.logback:logback-core:1.2.3	cast	ch.qos.logback:logback-classic:1.2.3
org.glowroot.common.model.LazyHistogram	public	org.glowroot:glowroot-common:0.13.7-SNAPSHOT	method call	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.objectweb.asm.commons.SimpleRemapper	public	org.ow2.asm:asm-commons:7.3.1	instantiation	org.glowroot:glowroot-agent-core-unshaded:0.13.7-SNAPSHOT
org.glowroot.wire.api.model.AggregateOuterClass$Aggregate$Timer	public	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT	method call	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT
org.glowroot.common.model.TransactionNameSummaryCollector$SummarySortOrder	public	org.glowroot:glowroot-common:0.13.7-SNAPSHOT	method call	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.objectweb.asm.commons.SignatureRemapper	public	org.ow2.asm:asm-commons:7.3.1	method call	org.ow2.asm:asm:7.3.1
ch.qos.logback.core.encoder.LayoutWrappingEncoder	public	ch.qos.logback:logback-core:1.2.3	instantiation	ch.qos.logback:logback-classic:1.2.3
java.sql.PreparedStatement	public	java.sql	cast	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
com.google.common.collect.ImmutableList	public	com.google.guava:guava:31.0.1-jre	method call	org.glowroot:glowroot-common:0.13.7-SNAPSHOT
com.google.protobuf.CodedInputStream$StreamDecoder	private	com.google.protobuf:protobuf-java:3.5.1	method call	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT
com.google.protobuf.CodedInputStream$ArrayDecoder	private	com.google.protobuf:protobuf-java:3.5.1	method call	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT
org.objectweb.asm.ConstantDynamic	public	org.ow2.asm:asm:7.3.1	cast	org.ow2.asm:asm-commons:7.3.1
com.google.common.io.CountingOutputStream	public	com.google.guava:guava:31.0.1-jre	method call	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.glowroot.wire.api.model.TraceOuterClass$Trace$Builder	public	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT	method call	com.google.protobuf:protobuf-java:3.5.1
org.glowroot.agent.plugin.api.Timer	public	org.glowroot:glowroot-agent-plugin-api:0.13.7-SNAPSHOT	subtyping	org.glowroot:glowroot-agent-core-unshaded:0.13.7-SNAPSHOT
org.glowroot.wire.api.model.AggregateOuterClass$Aggregate$Timer	public	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT	cast	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.slf4j.impl.StaticLoggerBinder	public	ch.qos.logback:logback-classic:1.2.3	method call	org.slf4j:slf4j-api:1.7.30
org.glowroot.common2.config.PagerDutyConfig$PagerDutyIntegrationKey	public	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT	cast	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
com.google.common.collect.ImmutableList	public	com.google.guava:guava:31.0.1-jre	cast	org.glowroot:glowroot-common:0.13.7-SNAPSHOT
