Class	Method	Field Name:Field Signature	Annotated In Library	Annotation	Annotation Visibility	Annotation Library	Count
br.com.caelum.vraptor.Intercepts	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Stereotype	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.core.DefaultReflectionProvider	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.ApplicationScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.core.ExceptionRecorder	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Vetoed	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.converter.ByteConverter	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.ApplicationScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.converter.PrimitiveShortConverter	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.ApplicationScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.serialization.gson.DateGsonConverter	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.Dependent	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.events.MethodReady	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Vetoed	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.validator.I18nMessage	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Vetoed	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.converter.PrimitiveIntConverter	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Alternative	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.http.route.Invocation	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Vetoed	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.controller.DefaultControllerInstance	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Vetoed	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.interceptor.InterceptorMethodParametersResolver	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.ApplicationScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.view.DefaultPathResolver	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.RequestScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.validator.SimpleMessage	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Vetoed	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.interceptor.DefaultTypeNameExtractor	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.ApplicationScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.util.EmptyBundle	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Vetoed	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.util.SafeResourceBundle	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Vetoed	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.converter.PrimitiveDoubleConverter	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.RequestScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.serialization.gson.GsonBuilderWrapper	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.Dependent	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.controller.DefaultControllerMethod	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Vetoed	public	javax.enterprise:cdi-api:1.1	1
