Class Name	Class Visibility	Class Library	Usage	Used In Library
org.apache.commons.logging.impl.SLF4JLogFactory	public	org.slf4j:jcl-over-slf4j:1.7.21	Class.forName	org.slf4j:jcl-over-slf4j:1.7.21
org.apache.log4j.Logger	public	log4j:log4j:1.2.17	method call	org.apache.logging.log4j:log4j-1.2-api:2.10.0
org.hibernate.annotations.common.reflection.MetadataProvider	public	org.hibernate.common:hibernate-commons-annotations:5.0.1.Final	subtyping	org.hibernate:hibernate-core:5.1.0.Final
org.apache.logging.log4j.util.LoaderUtil	private	org.apache.logging.log4j:log4j-api:2.13.2	method call	org.apache.logging.log4j:log4j-core:2.13.2
org.springframework.core.ResolvableType$1	default	org.springframework:spring-core:4.3.20.RELEASE	method call	org.springframework:spring:2.5.6.SEC03
org.springframework.beans.AbstractPropertyAccessor	public	org.springframework:spring:2.5.6.SEC03	subtyping	org.springframework:spring-beans:4.3.20.RELEASE
org.hibernate.HibernateException	public	org.hibernate:hibernate-core:5.1.0.Final	cast	org.springframework:spring-orm:4.3.20.RELEASE
javax.transaction.TransactionManager	public	javax.transaction:jta:1.1	cast	org.hibernate:hibernate-core:5.1.0.Final
java.sql.Statement	public	java.sql	subtyping	mysql:mysql-connector-java:8.0.21
org.apache.log4j.Logger	public	log4j:log4j:1.2.17	method call	com.alibaba:druid:1.2.5
org.apache.logging.log4j.core.config.Node	public	org.apache.logging.log4j:log4j-core:2.13.2	cast	org.apache.hive:hive-llap-server:3.1.2
org.apache.log4j.ConsoleAppender	public	log4j:log4j:1.2.17	Class.forName	log4j:log4j:1.2.17
java.sql.PreparedStatement	public	java.sql	subtyping	net.sourceforge.jtds:jtds:1.3.0
org.apache.logging.log4j.core.appender.rolling.CompositeTriggeringPolicy	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.core.pattern.AbstractStyleNameConverter$Magenta	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
